1.959969997406005859e-01
1.072468329221010208e-02
1.028288714587688446e-02
9.552069939672946930e-03
9.242046624422073364e-03
9.269947186112403870e-03
9.183012880384922028e-03
9.196211583912372589e-03
9.214833378791809082e-03
8.915237151086330414e-03
9.083308279514312744e-03
9.978289715945720673e-03
8.834359236061573029e-03
8.350756950676441193e-03
8.938373997807502747e-03
9.010711684823036194e-03
8.361862972378730774e-03
8.914401754736900330e-03
8.864332921802997589e-03
8.327731862664222717e-03
8.292622864246368408e-03
7.967931218445301056e-03
7.658717688173055649e-03
7.765747606754302979e-03
7.617169525474309921e-03
7.313516922295093536e-03
7.038488052785396576e-03
7.222810294479131699e-03
7.309408858418464661e-03
7.870241068303585052e-03
6.842746399343013763e-03
6.911781150847673416e-03
7.117603905498981476e-03
6.693416740745306015e-03
6.786620244383811951e-03
6.940695457160472870e-03
7.389309816062450409e-03
6.590891163796186447e-03
6.250047124922275543e-03
6.656215526163578033e-03
5.662276875227689743e-03
5.915116053074598312e-03
6.721639074385166168e-03
6.469344254583120346e-03
7.098096422851085663e-03
5.994550883769989014e-03
6.859250366687774658e-03
6.539386697113513947e-03
6.463507656008005142e-03
6.417674943804740906e-03
5.840159952640533447e-03
6.115663796663284302e-03
6.305170245468616486e-03
4.986224230378866196e-03
5.349012557417154312e-03
5.453716497868299484e-03
6.344413384795188904e-03
5.780641920864582062e-03
6.916888058185577393e-03
5.005237180739641190e-03
